approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
BNC2,30988,BNC2,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",7,TRUE
BSND,16512,BSND,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",14,TRUE
C1GALT1C1,24338,C1GALT1C1,"Kidneyome_SuperPanel (id=275, version=8.19)",1,FALSE
C2CD3,24564,C2CD3,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",3,FALSE
C3,1318,C3,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19)",9,TRUE
CPLANE1,25801,C5orf42,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
CFAP418,27232,C8orf37,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1)",4,FALSE
CA2,1373,CA2,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",8,TRUE
CACNA1D,1391,CACNA1D,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
CACNA1H,1395,CACNA1H,"Renal superpanel - broad (id=902, version=18.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",3,TRUE
CACNA1S,1397,CACNA1S,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
CASR,1514,CASR,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",8,TRUE
CAV1,1527,CAV1,"Renal superpanel - broad (id=902, version=18.1)",1,FALSE
ZNG1A,17134,CBWD1,"Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",3,FALSE
CC2D2A,29253,CC2D2A,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
CCDC28B,28163,CCDC28B,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,FALSE
CD151,1630,CD151,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",11,TRUE
CD2AP,14258,CD2AP,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",9,TRUE
CD46,6953,CD46,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19)",9,TRUE
CDC5L,1743,CDC5L,"Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",3,FALSE
CDC73,16783,CDC73,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
CDK20,21420,CDK20,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1)",3,FALSE
CDKN1B,1785,CDKN1B,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
CDKN1C,1786,CDKN1C,"Congenital adrenal hypoplasia (id=145, version=3.6)",1,TRUE
CDKN2B,1788,CDKN2B,"Inherited renal cancer (id=521, version=1.24)",1,TRUE
CDX2,1806,CDX2,"Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",3,TRUE
CENPF,1857,CENPF,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19)",11,TRUE
CEP104,24866,CEP104,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",9,TRUE
CEP120,26690,CEP120,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",3,TRUE
CEP164,29182,CEP164,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Tubulointerstitial kidney disease (id=548, version=3.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",18,TRUE
CEP290,29021,CEP290,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
CEP41,12370,CEP41,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
CEP55,1161,CEP55,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19)",9,TRUE
CEP83,17966,CEP83,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Tubulointerstitial kidney disease (id=548, version=3.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",16,TRUE
CFB,1037,CFB,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19)",9,TRUE
CFH,4883,CFH,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",11,TRUE
CFHR1,4888,CFHR1,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19)",7,TRUE
